q,chi1_z,chi2_z,PN_order,a_merger,a_star,abs_delta_a,method,delta_a_signed,q_key,chi1_key,chi2_key,updated_at,degree,m1,m2,nu,chi_eff,chi_a
0.4,-0.5473684210526316,0.463157894736842,2PN,3.1017661801408423,3.1865186518651862,0.0847524717243439,Padé,0.0847524717243439,0.4,-0.547368421053,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.1744360902255638,-0.5052631578947369
0.4,0.463157894736842,0.5473684210526315,1PN,2.963626268612663,2.6640664066406634,0.2995598619719994,Padé,-0.2995598619719994,0.4,0.463157894737,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5233082706766917,-0.04210526315789476
0.4,0.631578947368421,0.463157894736842,1PN,2.998834381904972,2.7240724072407234,0.2747619746642482,Padé,-0.2747619746642482,0.4,0.631578947368,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5112781954887218,0.08421052631578951
0.4,-0.2105263157894737,0.5473684210526315,1PN,3.0264393706159467,2.7736773677367736,0.252762002879173,Padé,-0.252762002879173,0.4,-0.210526315789,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.3308270676691729,-0.3789473684210526
0.4,0.2947368421052632,0.7157894736842105,1PN,2.88027809099785,,,Padé,,0.4,0.294736842105,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5954887218045113,-0.21052631578947367
0.4,0.5473684210526315,0.5473684210526315,2PN,2.955603272299124,2.449644964496449,0.505958307802675,Padé,-0.505958307802675,0.4,0.547368421053,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5473684210526315,0.0
0.4,0.5473684210526315,0.631578947368421,2PN,2.908841212531003,2.292029202920292,0.6168120096107113,Padé,-0.6168120096107113,0.4,0.547368421053,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6075187969924811,-0.04210526315789476
0.4,-0.2105263157894737,0.7157894736842105,2PN,2.931062198428034,2.4456445644564457,0.4854176339715881,Padé,-0.4854176339715881,0.4,-0.210526315789,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.45112781954887216,-0.4631578947368421
0.4,-0.3789473684210527,0.7157894736842105,1PN,2.946135167326534,2.6248624862486247,0.3212726810779092,Padé,-0.3212726810779092,0.4,-0.378947368421,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4030075187969924,-0.5473684210526316
0.4,-0.2105263157894737,0.5473684210526315,2PN,3.0264393706159467,2.81048104810481,0.2159583225111365,Padé,-0.2159583225111365,0.4,-0.210526315789,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.3308270676691729,-0.3789473684210526
0.4,-0.2947368421052632,0.5473684210526315,2PN,3.0339521814344432,2.8584858485848583,0.1754663328495849,Padé,-0.1754663328495849,0.4,-0.294736842105,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.306766917293233,-0.42105263157894735
0.4,-0.8,0.463157894736842,0PN,3.1216860102271857,3.332933293329333,0.2112472831021472,Padé,0.2112472831021472,0.4,-0.8,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.10225563909774424,-0.631578947368421
0.4,0.1263157894736841,0.5473684210526315,1PN,2.990396114385298,2.72007200720072,0.2703241071845781,Padé,-0.2703241071845781,0.4,0.126315789474,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.42706766917293226,-0.2105263157894737
0.4,-0.4631578947368421,0.5473684210526315,2PN,3.0486150487954427,2.9544954495449547,0.0941195992504879,Padé,-0.0941195992504879,0.4,-0.463157894737,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.25864661654135335,-0.5052631578947369
0.4,-0.1263157894736842,0.5473684210526315,0PN,3.013562941205912,2.9528952895289526,0.060667651676959,Padé,-0.060667651676959,0.4,-0.126315789474,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.35488721804511275,-0.33684210526315783
0.4,-0.3789473684210527,0.7157894736842105,0PN,2.946135167326534,2.721672167216721,0.2244630001098126,Padé,-0.2244630001098126,0.4,-0.378947368421,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4030075187969924,-0.5473684210526316
0.4,0.0421052631578946,0.631578947368421,1PN,2.9511267128581085,2.644864486448645,0.3062622264094634,Padé,-0.3062622264094634,0.4,0.042105263158,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.46315789473684205,-0.2947368421052632
0.4,-0.3789473684210527,0.5473684210526315,1PN,3.0413446239541964,2.8000800080007995,0.2412646159533968,Padé,-0.2412646159533968,0.4,-0.378947368421,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.2827067669172932,-0.4631578947368421
0.4,0.2105263157894736,0.7157894736842105,2PN,2.888010504906439,,,Padé,,0.4,0.210526315789,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5714285714285714,-0.2526315789473685
0.4,0.463157894736842,0.5473684210526315,2PN,2.963626268612663,2.4840484048404834,0.4795778637721795,Padé,-0.4795778637721795,0.4,0.463157894737,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5233082706766917,-0.04210526315789476
0.4,-0.0421052631578947,0.5473684210526315,2PN,3.005924044696273,2.7144714471447147,0.2914525975515585,Padé,-0.2914525975515585,0.4,-0.042105263158,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.37894736842105264,-0.2947368421052631
0.4,-0.1263157894736842,0.631578947368421,2PN,2.966464141153748,2.5736573657365733,0.3928067754171747,Padé,-0.3928067754171747,0.4,-0.126315789474,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.41503759398496237,-0.3789473684210526
0.4,0.2105263157894736,0.5473684210526315,0PN,2.9825258730437687,2.853685368536853,0.1288405045069156,Padé,-0.1288405045069156,0.4,0.210526315789,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.45112781954887216,-0.16842105263157897
0.4,0.2105263157894736,0.5473684210526315,1PN,2.9825258730437687,2.706470647064706,0.2760552259790625,Padé,-0.2760552259790625,0.4,0.210526315789,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.45112781954887216,-0.16842105263157897
0.4,0.2105263157894736,0.5473684210526315,2PN,2.9825258730437687,2.5888588858885884,0.3936669871551803,Padé,-0.3936669871551803,0.4,0.210526315789,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.45112781954887216,-0.16842105263157897
0.4,0.2947368421052632,0.5473684210526315,0PN,2.9746027728771702,2.8296829682968294,0.1449198045803408,Padé,-0.1449198045803408,0.4,0.294736842105,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.47518796992481205,-0.12631578947368416
0.4,0.2947368421052632,0.5473684210526315,1PN,2.9746027728771702,2.6928692869286923,0.2817334859484779,Padé,-0.2817334859484779,0.4,0.294736842105,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.47518796992481205,-0.12631578947368416
0.4,0.2947368421052632,0.5473684210526315,2PN,2.9746027728771702,2.552855285528553,0.4217474873486173,Padé,-0.4217474873486173,0.4,0.294736842105,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.47518796992481205,-0.12631578947368416
0.4,0.3789473684210525,0.5473684210526315,0PN,2.971626439882641,2.8056805680568058,0.1659458718258353,Padé,-0.1659458718258353,0.4,0.378947368421,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.49924812030075183,-0.08421052631578951
0.4,0.3789473684210525,0.5473684210526315,1PN,2.971626439882641,2.6784678467846783,0.2931585930979627,Padé,-0.2931585930979627,0.4,0.378947368421,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.49924812030075183,-0.08421052631578951
0.4,0.3789473684210525,0.5473684210526315,2PN,2.971626439882641,2.5184518451845186,0.4531745946981225,Padé,-0.4531745946981225,0.4,0.378947368421,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.49924812030075183,-0.08421052631578951
0.4,0.463157894736842,0.5473684210526315,0PN,2.963626268612663,2.781678167816781,0.1819481007958816,Padé,-0.1819481007958816,0.4,0.463157894737,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5233082706766917,-0.04210526315789476
0.4,0.0421052631578946,0.5473684210526315,1PN,2.9981970574734564,2.733673367336733,0.2645236901367234,Padé,-0.2645236901367234,0.4,0.042105263158,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4030075187969924,-0.25263157894736843
0.4,0.0421052631578946,0.5473684210526315,0PN,2.9981970574734564,2.903290329032904,0.0949067284405531,Padé,-0.0949067284405531,0.4,0.042105263158,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4030075187969924,-0.25263157894736843
0.4,-0.2947368421052632,0.5473684210526315,1PN,3.0339521814344432,2.787278727872786,0.2466734535616566,Padé,-0.2466734535616566,0.4,-0.294736842105,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.306766917293233,-0.42105263157894735
0.4,-0.3789473684210527,0.5473684210526315,2PN,3.0413446239541964,2.9064906490649065,0.1348539748892898,Padé,-0.1348539748892898,0.4,-0.378947368421,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.2827067669172932,-0.4631578947368421
0.4,-0.2105263157894737,0.5473684210526315,0PN,3.0264393706159467,2.9776977697769773,0.0487416008389693,Padé,-0.0487416008389693,0.4,-0.210526315789,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.3308270676691729,-0.3789473684210526
0.4,-0.0421052631578947,0.7157894736842105,0PN,2.911053253509822,2.628062806280628,0.282990447229194,Padé,-0.282990447229194,0.4,-0.042105263158,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4992481203007519,-0.3789473684210526
0.4,0.631578947368421,0.5473684210526315,0PN,2.9525894387517724,2.733673367336733,0.2189160714150393,Padé,-0.2189160714150393,0.4,0.631578947368,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5714285714285714,0.04210526315789476
0.4,-0.3789473684210527,0.631578947368421,1PN,2.9941472001002727,2.716871687168717,0.2772755129315558,Padé,-0.2772755129315558,0.4,-0.378947368421,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.3428571428571428,-0.5052631578947369
0.4,-0.2947368421052632,0.631578947368421,1PN,2.9866843126298,2.703270327032703,0.2834139855970972,Padé,-0.2834139855970972,0.4,-0.294736842105,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.36691729323308264,-0.4631578947368421
0.4,0.0421052631578946,0.5473684210526315,2PN,2.9981970574734564,2.6672667266726666,0.3309303308007898,Padé,-0.3309303308007898,0.4,0.042105263158,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4030075187969924,-0.25263157894736843
0.4,-0.8,0.631578947368421,0PN,3.0355915206520696,2.9968996899689966,0.038691830683073,Padé,-0.038691830683073,0.4,-0.8,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.22255639097744354,-0.7157894736842105
0.4,-0.1263157894736842,0.631578947368421,0PN,2.966464141153748,2.7992799279928,0.1671842131609486,Padé,-0.1671842131609486,0.4,-0.126315789474,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.41503759398496237,-0.3789473684210526
0.4,-0.2947368421052632,0.463157894736842,0PN,3.08031710591377,3.167316731673167,0.0869996257593967,Padé,0.0869996257593967,0.4,-0.294736842105,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.24661654135338335,-0.3789473684210526
0.4,-0.8,0.0421052631578946,1PN,3.3129407792910444,3.460946094609461,0.1480053153184162,Padé,0.1480053153184162,0.4,-0.8,0.042105263158,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,-0.1984962406015039,-0.42105263157894735
0.4,0.631578947368421,0.5473684210526315,1PN,2.9525894387517724,2.6328632863286323,0.31972615242314,Padé,-0.31972615242314,0.4,0.631578947368,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5714285714285714,0.04210526315789476
0.4,0.631578947368421,0.0421052631578946,2PN,3.217133235492008,3.451345134513451,0.2342118990214428,Padé,0.2342118990214428,0.4,0.631578947368,0.042105263158,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.21052631578947362,0.2947368421052632
0.4,-0.5473684210526316,0.631578947368421,1PN,3.014253565461432,2.744074407440744,0.2701791580206882,Padé,-0.2701791580206882,0.4,-0.547368421053,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.2947368421052631,-0.5894736842105264
0.4,-0.6315789473684211,0.631578947368421,1PN,3.0214975725394297,2.756875687568757,0.2646218849706732,Padé,-0.2646218849706732,0.4,-0.631578947368,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.27067669172932324,-0.631578947368421
0.4,0.631578947368421,0.5473684210526315,2PN,2.9525894387517724,2.416841684168417,0.5357477545833556,Padé,-0.5357477545833556,0.4,0.631578947368,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5714285714285714,0.04210526315789476
0.4,-0.5473684210526316,0.631578947368421,0PN,3.014253565461432,2.921692169216921,0.0925613962445104,Padé,-0.0925613962445104,0.4,-0.547368421053,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.2947368421052631,-0.5894736842105264
0.4,-0.3789473684210527,0.631578947368421,2PN,2.9941472001002727,2.716871687168717,0.2772755129315558,Padé,-0.2772755129315558,0.4,-0.378947368421,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.3428571428571428,-0.5052631578947369
0.4,0.7157894736842105,0.5473684210526315,2PN,2.944632218487757,2.384038403840384,0.5605938146473735,Padé,-0.5605938146473735,0.4,0.715789473684,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5954887218045113,0.08421052631578951
0.4,0.5473684210526315,0.631578947368421,0PN,2.908841212531003,2.611261126112611,0.2975800864183919,Padé,-0.2975800864183919,0.4,0.547368421053,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6075187969924811,-0.04210526315789476
0.4,-0.4631578947368421,0.631578947368421,1PN,3.0015013813233264,2.73047304730473,0.2710283340185966,Padé,-0.2710283340185966,0.4,-0.463157894737,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.31879699248120297,-0.5473684210526315
0.4,-0.7157894736842105,0.5473684210526315,0PN,3.069550769124368,3.1337133713371337,0.0641626022127659,Padé,0.0641626022127659,0.4,-0.715789473684,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.18646616541353378,-0.631578947368421
0.4,0.2105263157894736,0.8,1PN,2.8355885588922063,,,Padé,,0.4,0.210526315789,0.8,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6315789473684211,-0.29473684210526324
0.4,-0.1263157894736842,0.5473684210526315,1PN,3.013562941205912,2.760876087608761,0.2526868535971509,Padé,-0.2526868535971509,0.4,-0.126315789474,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.35488721804511275,-0.33684210526315783
0.4,0.7157894736842105,0.8,1PN,2.794399304842341,,,Padé,,0.4,0.715789473684,0.8,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.7759398496240603,-0.04210526315789476
0.4,0.463157894736842,0.463157894736842,1PN,3.00987072362425,2.75047504750475,0.2593956761195,Padé,-0.2593956761195,0.4,0.463157894737,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.463157894736842,0.0
0.4,-0.2947368421052632,0.631578947368421,0PN,2.9866843126298,2.848084808480848,0.1385995041489525,Padé,-0.1385995041489525,0.4,-0.294736842105,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.36691729323308264,-0.4631578947368421
0.4,0.631578947368421,0.463157894736842,0PN,2.998834381904972,2.884888488848885,0.1139458930560866,Padé,-0.1139458930560866,0.4,0.631578947368,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5112781954887218,0.08421052631578951
0.4,-0.2947368421052632,0.631578947368421,2PN,2.9866843126298,2.668066806680668,0.3186175059491325,Padé,-0.3186175059491325,0.4,-0.294736842105,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.36691729323308264,-0.4631578947368421
0.4,-0.2105263157894737,0.631578947368421,0PN,2.9791272773377497,2.823282328232823,0.1558449491049267,Padé,-0.1558449491049267,0.4,-0.210526315789,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.39097744360902253,-0.42105263157894735
0.4,-0.2105263157894737,0.631578947368421,1PN,2.9791272773377497,2.688868886888689,0.2902583904490607,Padé,-0.2902583904490607,0.4,-0.210526315789,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.39097744360902253,-0.42105263157894735
0.4,-0.2105263157894737,0.631578947368421,2PN,2.9791272773377497,2.6200620062006195,0.3590652711371302,Padé,-0.3590652711371302,0.4,-0.210526315789,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.39097744360902253,-0.42105263157894735
0.4,0.631578947368421,0.0421052631578946,1PN,3.217133235492008,3.156115611561156,0.0610176239308519,Padé,-0.0610176239308519,0.4,0.631578947368,0.042105263158,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.21052631578947362,0.2947368421052632
0.4,-0.4631578947368421,0.631578947368421,0PN,3.0015013813233264,2.896889688968897,0.1046116923544295,Padé,-0.1046116923544295,0.4,-0.463157894737,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.31879699248120297,-0.5473684210526315
0.4,0.8,0.3789473684210525,2PN,3.033491337880548,2.657665766576657,0.3758255713038911,Padé,-0.3758255713038911,0.4,0.8,0.378947368421,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.49924812030075183,0.21052631578947378
0.4,-0.5473684210526316,0.631578947368421,2PN,3.014253565461432,2.8144814481448144,0.1997721173166176,Padé,-0.1997721173166176,0.4,-0.547368421053,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.2947368421052631,-0.5894736842105264
0.4,-0.7157894736842105,0.5473684210526315,2PN,3.069550769124368,3.0993099309931,0.0297591618687316,Padé,0.0297591618687316,0.4,-0.715789473684,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.18646616541353378,-0.631578947368421
0.4,-0.4631578947368421,0.631578947368421,2PN,3.0015013813233264,2.765676567656765,0.2358248136665612,Padé,-0.2358248136665612,0.4,-0.463157894737,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.31879699248120297,-0.5473684210526315
0.4,0.3789473684210525,0.7157894736842105,1PN,2.872532258355013,,,Padé,,0.4,0.378947368421,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6195488721804511,-0.16842105263157903
0.4,-0.7157894736842105,0.463157894736842,0PN,3.115235659788784,3.304930493049305,0.1896948332605212,Padé,0.1896948332605212,0.4,-0.715789473684,0.463157894737,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.1263157894736841,-0.5894736842105263
0.4,0.2947368421052632,0.7157894736842105,0PN,2.88027809099785,2.536053605360536,0.344224485637314,Padé,-0.344224485637314,0.4,0.294736842105,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5954887218045113,-0.21052631578947367
0.4,0.1263157894736841,0.631578947368421,2PN,2.94337224795846,2.464046404640464,0.4793258433179956,Padé,-0.4793258433179956,0.4,0.126315789474,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4872180451127819,-0.25263157894736843
0.4,0.2105263157894736,0.631578947368421,0PN,2.9355698421411227,2.704070407040704,0.2314994351004187,Padé,-0.2314994351004187,0.4,0.210526315789,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5112781954887218,-0.21052631578947373
0.4,0.8,0.631578947368421,1PN,2.890143159906641,,,Padé,,0.4,0.8,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6796992481203008,0.08421052631578951
0.4,-0.6315789473684211,0.7157894736842105,1PN,2.9735044546418687,2.671267126712671,0.3022373279291979,Padé,-0.3022373279291979,0.4,-0.631578947368,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.33082706766917286,-0.6736842105263159
0.4,0.631578947368421,0.631578947368421,1PN,2.9009636284680167,,,Padé,,0.4,0.631578947368,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.631578947368421,0.0
0.4,0.2947368421052632,0.631578947368421,1PN,2.9277330683568605,2.5944594459445947,0.3332736224122659,Padé,-0.3332736224122659,0.4,0.294736842105,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5353383458646617,-0.16842105263157892
0.4,0.1263157894736841,0.631578947368421,0PN,2.94337224795846,2.728072807280728,0.215299440677732,Padé,-0.215299440677732,0.4,0.126315789474,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.4872180451127819,-0.25263157894736843
0.4,0.2947368421052632,0.631578947368421,2PN,2.9277330683568605,2.3936393639363933,0.5340937044204672,Padé,-0.5340937044204672,0.4,0.294736842105,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5353383458646617,-0.16842105263157892
0.4,0.3789473684210525,0.631578947368421,1PN,2.9198696778693267,2.5752575257525754,0.3446121521167513,Padé,-0.3446121521167513,0.4,0.378947368421,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5593984962406015,-0.12631578947368427
0.4,0.3789473684210525,0.631578947368421,2PN,2.9198696778693267,2.358435843584358,0.5614338342849687,Padé,-0.5614338342849687,0.4,0.378947368421,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5593984962406015,-0.12631578947368427
0.4,0.2947368421052632,0.7157894736842105,2PN,2.88027809099785,,,Padé,,0.4,0.294736842105,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5954887218045113,-0.21052631578947367
0.4,0.463157894736842,0.631578947368421,0PN,2.911986111335381,2.6344634463446344,0.2775226649907467,Padé,-0.2775226649907467,0.4,0.463157894737,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5834586466165413,-0.08421052631578951
0.4,-0.0421052631578947,0.5473684210526315,0PN,3.005924044696273,2.928092809280928,0.0778312354153452,Padé,-0.0778312354153452,0.4,-0.042105263158,0.547368421053,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.37894736842105264,-0.2947368421052631
0.4,0.8,0.631578947368421,0PN,2.890143159906641,2.541654165416541,0.3484889944900997,Padé,-0.3484889944900997,0.4,0.8,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6796992481203008,0.08421052631578951
0.4,0.3789473684210525,0.631578947368421,0PN,2.9198696778693267,2.657665766576657,0.2622039112926697,Padé,-0.2622039112926697,0.4,0.378947368421,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5593984962406015,-0.12631578947368427
0.4,-0.2947368421052632,0.8,2PN,2.8899175878022416,,,Padé,,0.4,-0.294736842105,0.8,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.487218045112782,-0.5473684210526316
0.4,0.8,0.631578947368421,2PN,2.890143159906641,,,Padé,,0.4,0.8,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6796992481203008,0.08421052631578951
0.4,-0.8,0.7157894736842105,1PN,2.993604712538947,2.6992699269926987,0.2943347855462481,Padé,-0.2943347855462481,0.4,-0.8,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.28270676691729313,-0.7578947368421053
0.4,-0.8,0.7157894736842105,2PN,2.993604712538947,2.7704770477047704,0.2231276648341764,Padé,-0.2231276648341764,0.4,-0.8,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.28270676691729313,-0.7578947368421053
0.4,-0.7157894736842105,0.7157894736842105,0PN,2.986319303487922,2.8176817681768176,0.1686375353111042,Padé,-0.1686375353111042,0.4,-0.715789473684,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.306766917293233,-0.7157894736842105
0.4,-0.7157894736842105,0.7157894736842105,2PN,2.986319303487922,2.72087208720872,0.2654472162792016,Padé,-0.2654472162792016,0.4,-0.715789473684,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.306766917293233,-0.7157894736842105
0.4,0.3789473684210525,0.7157894736842105,2PN,2.872532258355013,,,Padé,,0.4,0.378947368421,0.715789473684,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.6195488721804511,-0.16842105263157903
0.4,0.2105263157894736,0.631578947368421,2PN,2.9355698421411227,2.428042804280428,0.5075270378606951,Padé,-0.5075270378606951,0.4,0.210526315789,0.631578947368,2026-06-30T22:48:25,,0.28571428571428575,0.7142857142857143,0.20408163265306126,0.5112781954887218,-0.21052631578947373
